"165210","Collectibles","Advertising","Clothing, Shoes & Accessories","Accessories","1920-1949",,,"165210","165208"
"165211","Collectibles","Advertising","Clothing, Shoes & Accessories","Accessories","1950-1979",,,"165211","165208"
"165212","Collectibles","Advertising","Clothing, Shoes & Accessories","Accessories","1980-Now",,,"165212","165208"
"156197","Collectibles","Advertising","Clothing, Shoes & Accessories","Clothing",,,,"156197","13583"
"156198","Collectibles","Advertising","Clothing, Shoes & Accessories","Clothing","Pre-1920",,,"156198","156197"
"156199","Collectibles","Advertising","Clothing, Shoes & Accessories","Clothing","1920-1949",,,"156199","156197"
"156200","Collectibles","Advertising","Clothing, Shoes & Accessories","Clothing","1950-1979",,,"156200","156197"
"156201","Collectibles","Advertising","Clothing, Shoes & Accessories","Clothing","1980-Now",,,"156201","156197"
"840","Collectibles","Advertising","Clothing, Shoes & Accessories","Shoes",,,,"840","13583"
"843","Collectibles","Advertising","Clothing, Shoes & Accessories","Shoes","Pre-1920",,,"843","840"
"842","Collectibles","Advertising","Clothing, Shoes & Accessories","Shoes","1920-1949",,,"842","840"
"841","Collectibles","Advertising","Clothing, Shoes & Accessories","Shoes","1950-1979",,,"841","840"
"156202","Collectibles","Advertising","Clothing, Shoes & Accessories","Shoes","1980-Now",,,"156202","840"
"156203","Collectibles","Advertising","Clothing, Shoes & Accessories","Reproductions",,,,"156203","13583"
"3885","Collectibles","Advertising","Clothing, Shoes & Accessories","Other",,,,"3885","13583"
"13585","Collectibles","Advertising","Communication & Utilities",,,,,"13585","34"
"165213","Collectibles","Advertising","Communication & Utilities","Phonographs",,,,"165213","13585"
"846","Collectibles","Advertising","Communication & Utilities","Radio",,,,"846","13585"
"165214","Collectibles","Advertising","Communication & Utilities","Telegraph & Telegram",,,,"165214","13585"
"879","Collectibles","Advertising","Communication & Utilities","Telephone",,,,"879","13585"
"859","Collectibles","Advertising","Communication & Utilities","Utilities",,,,"859","13585"
"13586","Collectibles","Advertising","Communication & Utilities","Other",,,,"13586","13585"
"21092","Collectibles","Advertising","Computers & High Tech",,,,,"21092","34"
"18789","Collectibles","Advertising","eBayana",,,,,"18789","34"
"13587","Collectibles","Advertising","Food & Beverage",,,,,"13587","34"
"13588","Collectibles","Advertising","Food & Beverage","Bakery & Baking",,,,"13588","13587"
"13589","Collectibles","Advertising","Food & Beverage","Bakery & Baking","Baking Powder",,,"13589","13588"
"20165","Collectibles","Advertising","Food & Beverage","Bakery & Baking","Bread",,,"20165","13588"
"20166","Collectibles","Advertising","Food & Beverage","Bakery & Baking","Cakes & Doughnuts",,,"20166","13588"
"21091","Collectibles","Advertising","Food & Beverage","Bakery & Baking","Cocoa & Baking Chocolate",,,"21091","13588"
"20167","Collectibles","Advertising","Food & Beverage","Bakery & Baking","Cookies, Crackers & Pretzels",,,"20167","13588"
"13590","Collectibles","Advertising","Food & Beverage","Bakery & Baking","Flour",,,"13590","13588"
"165215","Collectibles","Advertising","Food & Beverage","Bakery & Baking","Merchandise & Memorabilia",,,"165215","13588"
"1321","Collectibles","Advertising","Food & Beverage","Bakery & Baking","Other",,,"1321","13588"
"872","Collectibles","Advertising","Food & Beverage","Candy & Nuts",,,,"872","13587"
"165216","Collectibles","Advertising","Food & Beverage","Candy & Nuts","Brach’s",,,"165216","872"
"35645","Collectibles","Advertising","Food & Beverage","Candy & Nuts","Chewing Gum",,,"35645","872"
"10782","Collectibles","Advertising","Food & Beverage","Candy & Nuts","Cracker Jack",,,"10782","872"
